"관리기관명",소재지도로명주소,소재지지번주소,설치목적구분,카메라대수,카메라화소수,촬영방면정보,보관일수,설치년월,관리기관전화번호,위도,경도,데이터기준일자
"세종특별자치시",세종특별자치시 노을3로 92,세종특별자치시 한솔동 930,다목적,1,130,1)꿈의교회방면 2)놀부보쌈 3)회오바 조개언니옆 골목 4)꿈의교회방면,30,,044-300-2454,36.47999788,127.2549325652,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 341-124,다목적,2,200,1)크리스마스상가 2)새롬중 3)새롬초 4)크리스마스상가,30,,044-300-2454,36.4829321903,127.2497337873,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 341-18,다목적,2,200,1)한솔동 2)새롬중 3)크리스마스상가 4)한솔우체국,30,,044-300-2454,36.4821003195,127.2536013223,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 산 48,다목적,2,200,1)가득초 2)새움중 3)새롬초 4)가득초,30,,044-300-2454,36.4868678801,127.2471336824,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 377-6,다목적,1,200,1)가득초 2)새롬고 3)기상관측체험관 4)가득초,30,,044-300-2454,36.48595647,127.2448741093,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 74-9,다목적,1,200,1)새롬종합복지센터 2)BRT정류장 3)새뜸12단지 4)크리스마스상가,30,,044-300-2454,36.4855759067,127.2573739010,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 산 22,다목적,1,200,1)해피리움상가 2)새뜸유치원 3)크리스마스상가 4)새롬유치원,30,,044-300-2454,36.4851954717,127.2506636552,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 산 8,다목적,1,200,1)새뜸11단지 2)예스빌딩 3)새뜸9단지 4)새롬초,30,,044-300-2454,36.4871775656,127.2552152678,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 89,다목적,1,200,1)새뜸14단지 2)세진팰리스 3)새움초 4)가득중,30,,044-300-2454,36.4888483062,127.2544719379,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 341-102,다목적,2,200,1)새롬초 2)크리스마스상가 3)새롬중 4)새롬중,30,,044-300-2454,36.48399954,127.2519359575,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 산 3,다목적,1,200,1)가득중 2)새움초 3)새진팰리스 4)가득중,30,,044-300-2454,36.4878205069,127.2537849084,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 154,다목적,1,200,360도 전방면,30,,044-300-2454,36.4905445853,127.2526174985,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 74-70,다목적,1,200,1)세종퍼스트리움 2)첫마을1단지 3)버거킹 4)새뜸7단지,30,,044-300-2454,36.4836422683,127.2578634264,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 341-83,다목적,1,200,1)BRT정류장 2)크리스마스상가 3)BRT정류장 4)크리스마스상가,30,,044-300-2454,36.4849418,127.2540019823,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 산 75,다목적,1,200,1)BRT정루장 2)크리스마스상가 3)BRT정루장 4)크리스마스상가,30,,044-300-2454,36.4852142223,127.2547670186,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 64-2,다목적,1,200,1)크리스마스상가 2)새꿈어린이집 3)한스웰시티 4)새뜸9단지,30,,044-300-2454,36.4856732426,127.2562689227,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 산 33,다목적,2,200,1)새뜸10단지 2)새뜸4단지 3)새움중 4)새뜸10단지,30,,044-300-2454,36.4895375953,127.2466004661,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 305-2,다목적,2,200,1)새뜸10단지 2)새뜸7단지 3)새뜸10단지 4)새뜸7단지,30,,044-300-2454,36.4869517922,127.2500095366,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 263-2,다목적,2,200,1)BRT정류장 2)새뜸11단지 3)새움중 4)새움초,30,,044-300-2454,36.4903300253,127.2498858835,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 127,다목적,1,200,1)새뜸14단지 2)새뜸11단지 3)새움중 4)새뜸14단지,30,,044-300-2454,36.49094287,127.2538163201,2019-09-20
"세종특별자치시",,세종특별자치시 새롬동 341-172,다목적,1,200,1)단독주택부지 2)새뜸1단지 3)단독주택부지 4)새뜸1단지,30,,044-300-2454,36.4795823829,127.2459096002,2019-09-20
"세종특별자치시",,세종특별자치시 한솔동 1247,다목적,1,200,1)석실문(청사) 2)꿈의교회 3)첫마을6단지 4)첫마을5단지,30,,044-300-2454,36.4786212636,127.2541813482,2019-09-20
"세종특별자치시",,세종특별자치시 한솔동 963,다목적,1,200,1)첫마을5단지 2)그네놀이터 3)6단지놀이터 4)놀이터뒤편,30,,044-300-2454,36.4788384900,127.2504858877,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 160,다목적,2,200,1)물빛찬수변공원 2)신영드림타워 3)역사공원 4)물빛찬수변공원,30,,044-300-2454,36.4818870246,127.2656325861,2019-09-20
"세종특별자치시",세종특별자치시 도움5로 19,세종특별자치시 어진동 507,다목적,1,130,1)홈플러스방면 2)우정사업본부 3)새만금사업소 4)홈플러스방면,30,,044-300-2454,36.5047281888,127.2592064220,2019-09-20
"세종특별자치시",세종특별자치시 한누리대로 402,세종특별자치시 어진동 573,다목적,1,130,1)청사고속터미널방향 2)기재부 3)세종1번가 4)산업통상부,30,,044-300-2454,36.4996363824,127.2601627531,2019-09-20
"세종특별자치시",세종특별자치시 다솜1로 31(어진동),,다목적,1,130,1)KT방향 2)성남고방향 3)가재마을9단지 4)언양초등학교,30,,044-300-2454,36.5019041611,127.2566163393,2019-09-20
"세종특별자치시",세종특별자치시 한누리대로 411(어진동),,다목적,1,130,1)청사고속터미널방향 2)성남고방향 3)세종파이낸스센터 4)국토부,30,,044-300-2454,36.5011315500,127.2588506449,2019-09-20
"세종특별자치시",세종특별자치시 한누리대로 422(어진동),,다목적,1,130,1)청사고속터미널방향 2)교육부 3)산업통상부 4)홈플러스방향,30,,044-300-2454,36.5013993926,127.2616509635,2019-09-20
"세종특별자치시",세종특별자치시 도움4로 9,세종특별자치시 어진동 569,다목적,1,41,1)인사혁신처사거리 2)성남고 3)성남고 4)연양초,30,,044-300-2454,36.5031953024,127.2612819550,2019-09-20
"세종특별자치시",세종특별자치시 다솜1로 93,세종특별자치시 어진동 501,다목적,1,41,1)홈플러스방향 2)청사고속터미널방향 3)산업통상부 4)홈플러스방향,30,,044-300-2454,36.5058369774,127.2582054819,2019-09-20
"세종특별자치시",세종특별자치시 다솜1로 93,세종특별자치시 어진동 501,다목적,1,41,1)도램마을6단지 2)세종앙타운 3)청사고속터미널방향 4)인사혁신처,30,,044-300-2454,36.5058369774,127.2582054819,2019-09-20
"세종특별자치시",세종특별자치시 갈매로 479,세종특별자치시 어진동 554,다목적,1,41,1)한뜰마을2단지 2)국토부 3)한뜰마을2단지 4)국토부,30,,044-300-2454,36.5072103347,127.2664035554,2019-09-20
"세종특별자치시",세종특별자치시 한누리 대로 499,세종특별자치시 어진동 530,다목적,1,41,1)국토부 2)도램마을6단지 3)도램마을9단지 4)솔비타어린이집,30,,044-300-2454,36.5080727067,127.2611197387,2019-09-20
"세종특별자치시",세종특별자치시 도움6로 11,세종특별자치시 어진동 560,다목적,1,41,1)벱제처 2)도램마을9단지 3)국토부방향 4)법제처,30,,044-300-2454,36.5049121648,127.2624396935,2019-09-20
"세종특별자치시",세종특별자치시 도움6로 11,세종특별자치시 어진동 560,다목적,1,41,1)인사혁신처 2)도램마을4단지 3)기재부방향 4)인사혁신처,30,,044-300-2454,36.5049121648,127.2624396935,2019-09-20
"세종특별자치시",세종특별자치시 도움8로 11-20(어진동),세종특별자치시 어진동 552,다목적,1,41,1)한뜰마을1단지 2)청사경비대방향 3)해양수산부 4)농협세종통합센타,30,,044-300-2454,36.5080917879,127.2639150055,2019-09-20
"세종특별자치시",세종특별자치시 갈매로 480,세종특별자치시 어진동 603,다목적,1,41,1)세종1번가 2)청사경비대방향 3)해양수산부 4)한뜰마을1단지,30,,044-300-2454,36.5059938444,127.2687837286,2019-09-20
"세종특별자치시",세종특별자치시 갈매로 480,세종특별자치시 어진동 603,다목적,1,41,1)한뜰마을1단지 2)한뜰마을2단지207동방향 3)공정거래위원회 4)한들마을1단지,30,,044-300-2454,36.50595846,127.2687837286,2019-09-20
"세종특별자치시",세종특별자치시 다솜3로 95,세종특별자치시 어진동 622,다목적,1,41,1)한뜰마을2단지 2청사경비대) 3)한뜰마를을2단지4)국립세종도서관,30,,044-300-2454,36.5041994923,127.2684515840,2019-09-20
"세종특별자치시",세종특별자치시 도움8로 81,세종특별자치시 어진동 608,다목적,1,41,1)공정거래위원회 2)한뜰마을2단지 3)한뜰마을3단지 4)국립세종도서관,30,,044-300-2454,36.5045874597,127.2706362977,2019-09-20
"세종특별자치시",세종특별자치시 도움8로 91,세종특별자치시 어진동 610,다목적,1,41,1)대통령기록관 2)정부세종컨벤션센터 3)기재부 4)연세초등학교,30,,044-300-2454,36.5041924795,127.2715502388,2019-09-20
"세종특별자치시",세종특별자치시 도움6로 57(어진동),,다목적,1,41,1)국립세종도서관 2)정부컨벤션센터 3)기재부방향 4)연세초등학교,30,,044-300-2454,36.5033328819,127.2675154267,2019-09-20
"세종특별자치시",세종특별자치시 다솜로 250,세종특별자치시 어진동 614,다목적,1,41,1)국립세종도서관 2)고용노동부방향 3)한뜨마을3단지 4)국립세종도서관,30,,044-300-2454,36.5016545478,127.2732513979,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 59-5,다목적,1,200,1)금남교 2)한국도시공사 3)세종아트센터 4)금남교,30,,044-300-2454,36.4803594205,127.2701594266,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 165,다목적,2,200,1)국세청 2)BRT정류장 3)국세청 4)한누리대교,30,,044-300-2454,36.4816614422,127.2640908601,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 706,다목적,1,200,1)역사공원 2)금강프라자 3)국세청 4)역사공원,30,,044-300-2454,36.4806172951,127.2668609037,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 361-140,다목적,1,200,1)한두리대교 2)인사혁신처 3)도시통합정보센터정문 4)한두리대교,30,,044-300-2454,36.49319238,127.2572483726,2019-09-20
"세종특별자치시",세종특별자치시 나성북로 30(나성동),,다목적,2,200,1)국세청 2)새롬중 3)매가타워 4)국세청,30,,044-300-2454,36.4889628425,127.2602743706,2019-09-20
"세종특별자치시",세종특별자치시 한누리대로 211(나성동),,다목적,2,200,1)나성동 2)한솔파출소 3)국세청 4)국세청,30,,044-300-2454,36.4834891401,127.2594793653,2019-09-20
"세종특별자치시",세종특별자치시 한누리대로 207(나성동),,다목적,1,200,1)환승주차장 2)세종의아침 3)국세청 4)역사공원,30,,044-300-2454,36.4831858774,127.2596970778,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 206,다목적,2,200,1)물빛찬수변공원 2)교육청 3)역사공원 4)물빛찬수변공원,30,,044-300-2454,36.4835574572,127.2638782510,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 170,다목적,1,200,1)국세청 2)한두리대교 3)에이스타워 4)국세청,30,,044-300-2454,36.4826005257,127.2637698812,2019-09-20
"세종특별자치시",세종특별자치시 한누리대로 201(나성동),,다목적,2,200,1)한솔우체국 2)인사혁신처 3)나성동 4)인사혁신처,30,,044-300-2454,36.4825685077,127.2601458527,2019-09-20
"세종특별자치시",세종특별자치시 나성로 96(나성동),,다목적,1,200,1)국세청 2)인사혁신처 3)국세청 4)인사혁신처,30,,044-300-2454,36.4878798625,127.2610028468,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 305-2,다목적,1,200,1)세종아트센터 2)어진동 3)세종아트센터 4)어진동,30,,044-300-2454,36.48932328,127.2635950385,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 361-44,다목적,2,200,1)디펠리체상가 2)국세청 3)마들렌상가 4)디펠리체상가,30,,044-300-2454,36.4897212636,127.2595029282,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 658-27,다목적,2,200,1)디펠리체상가 2)어진동 3)디펠리체상가 4)어진동,30,,044-300-2454,36.4914493097,127.2630856184,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 410,다목적,2,200,1)국세청 2)예스빌딩 3)국세청 4)예스빌딩,30,,044-300-2454,36.48702183,127.2610142501,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 261-2,다목적,2,200,1)대평모델하우스 2)롯데엘큐브 3)대평모델하우스 4)롯데엘큐브,30,,044-300-2454,36.4884660246,127.2641334318,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 391,다목적,2,200,1)국세청 2)어반트리움 3)국세청 4)어반트리움,30,,044-300-2454,36.4873307227,127.2630148844,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 179,다목적,1,200,1)물빛찬수변공원 2)BRT정류장 3)국세청 4)역사공원,30,,044-300-2454,36.4830322435,127.2666515092,2019-09-20
"세종특별자치시",세종특별자치시 나성북로 30(나성동),,다목적,1,200,1)한두리대교(대전) 2)BRT정거장 3)청사(조치원) 4)BRT정거장,30,,044-300-2454,36.4889628425,127.2602743706,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 214-2,다목적,2,200,A.나성4교 B.금남교,30,,044-300-2454,36.4851913633,127.2662036748,2019-09-20
"세종특별자치시",세종특별자치시 한누리대로 207(나성동),,다목적,2,200,1)한두리대교 2)청사 3)세종아트센터 4)국세청,30,,044-300-2454,36.4831858774,127.2596970778,2019-09-20
"세종특별자치시",,세종특별자치시 나성동 466,다목적,2,200,A.1)어반아트리움신축공사장 2)국세청 3)어반아트리움신축공사장 4)국세청 B.청사,30,,044-300-2454,36.4845130406,127.2620896718,2019-09-20
"세종특별자치시",세종특별자치시 국세청로 32(나성동),,다목적,2,200,A.1)새롬동 2)청사 3)예술고 4)청사 B.한두리대교,30,,044-300-2454,36.4864214800,127.2619666287,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 건강길 16,세종특별자치시 조치원읍 교리 129-1,다목적,3,200,1)목화슈퍼옆 골목 2)보건소정문 옆 3)현대A방면,30,,044-300-2454,36.6056778340,127.2965128151,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 남리 244,다목적,2,200,1)공원내 정자 2)공원내 미끄럼틀,30,,044-300-2454,36.5978430686,127.3026382345,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 남리 425,다목적,3,200,1)파크리안ⓐ102동 옆길 2)칠성도매상 앞 3)향천식품 방면,30,,044-300-2454,36.5950426339,127.3006208045,2019-09-20
"세종특별자치시",,세종특별자치시 조치원읍 명리 82,다목적,3,200,1)시외버스터미널 방면 2)명동초 방면 3)에몬스가구 앞,30,,044-300-2454,36.6004496919,127.3013138493,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 조치원로 59,세종특별자치시 조치원읍 상리 18-6,다목적,4,200,1)거부장앞 2)시나브로레스토랑 골목 3)청주방면 4)터미널방면,30,,044-300-2454,36.6025252101,127.3031351378,2019-09-20
"세종특별자치시",세종특별자치시 조치원읍 문화로 12,세종특별자치시 조치원읍 상리 116-3,다목적,3,200,1)우체국방면 2)해와달야식 앞 3)시외버스터미널 방면,30,,044-300-2454,36.6025958,127.3012351604,2019-09-20
